Position,Gender,Grade,Weekday,Usage
Student,Male,Senior,Wednesday,Gym
Student,Male,Freshman,Wednesday,Gym
Student,Male,Freshman,Wednesday,Arcade
Student,Male,Junior,Wednesday,Gym
Student,Male,Junior,Wednesday,Gym
Student,Male,Sophomore,Wednesday,Pool
Student,Female,Freshman,Wednesday,Pool
Student,Female,Junior,Wednesday,Pool
Student,Male,Freshman,Wednesday,Gym
Student,Male,Freshman,Wednesday,Gym
Student,Male,Freshman,Wednesday,Gym
Student,Female,Freshman,Wednesday,Pool
Student,Male,Junior,Wednesday,Gym
Student,Male,Freshman,Wednesday,Gym
Student,Male,Senior,Wednesday,Gym
Student,Male,Sophomore,Wednesday,Gym
Student,Female,Senior,Wednesday,Gym
Student,Male,Senior,Wednesday,Gym
Student,Male,Freshman,Wednesday,Arcade
Student,Male,Graduate,Wednesday,Gym
Student,Male,Freshman,Wednesday,Gym
Student,Male,Freshman,Wednesday,Arcade
Student,Male,Junior,Wednesday,Gym
Student,Male,Freshman,Wednesday,Gym
Student,Male,Junior,Wednesday,Gym
Student,Male,Senior,Wednesday,Gym
Student,Male,Sophomore,Wednesday,Gym
Student,Male,Junior,Wednesday,Gym
Student,Male,Freshman,Wednesday,Gym
Student,Male,Freshman,Wednesday,Gym
Student,Male,Sophomore,Wednesday,Gym
Student,Male,Senior,Wednesday,Gym
Student,Male,Junior,Wednesday,Gym
Student,Male,Graduate,Wednesday,Gym
Student,Male,Freshman,Wednesday,Arcade
Student,Male,Freshman,Wednesday,Arcade
Student,Male,Sophomore,Wednesday,Gym
Student,Male,Junior,Wednesday,Gym
Student,Male,Junior,Wednesday,Gym
Student,Male,Senior,Wednesday,Gym
Student,Male,Sophomore,Wednesday,Gym
Student,Male,Senior,Wednesday,Gym
Student,Male,Senior,Wednesday,Arcade
Student,Male,Freshman,Wednesday,Gym
Student,Male,Freshman,Wednesday,Gym
Student,Male,Freshman,Wednesday,Gym
Student,Male,Junior,Wednesday,Gym
Student,Male,Sophomore,Wednesday,Gym
Student,Male,Freshman,Wednesday,Arcade
Student,Female,Freshman,Wednesday,Gym
Student,Male,Freshman,Wednesday,Gym
Student,Male,Sophomore,Wednesday,Gym
Student,Male,Freshman,Wednesday,Gym
Student,Male,Freshman,Wednesday,Gym
Student,Male,Freshman,Wednesday,Gym
Student,Male,Freshman,Wednesday,Gym
Student,Male,Sophomore,Wednesday,Gym
Student,Male,Freshman,Wednesday,Gym
Student,Male,Sophomore,Wednesday,Gym
Student,Male,Senior,Wednesday,Gym
Student,Male,Freshman,Wednesday,Gym
Student,Male,Freshman,Wednesday,Gym
Student,Male,Sophomore,Thursday,Gym
Student,Male,Freshman,Thursday,Gym
Staff,Unspecified,NA,Thursday,Gym
Student,Male,Freshman,Thursday,Gym
Student,Male,Freshman,Thursday,Gym
Student,Male,Sophomore,Thursday,Gym
Student,Male,Freshman,Thursday,Gym
Student,Male,Freshman,Thursday,Gym
Student,Male,Freshman,Thursday,Pool
Student,Male,Junior,Thursday,Gym
Student,Male,Sophomore,Thursday,Arcade
Student,Male,Senior,Thursday,Gym
Student,Female,Senior,Thursday,Gym
Student,Male,Senior,Thursday,Gym
Student,Male,Sophomore,Thursday,Gym
Student,Male,Sophomore,Thursday,Gym
Student,Female,Junior,Thursday,Gym
Student,Male,Freshman,Thursday,Gym
Student,Male,Freshman,Thursday,Gym
Student,Male,Freshman,Thursday,Gym
Student,Male,Freshman,Thursday,Arcade
Student,Male,Sophomore,Thursday,Arcade
Student,Male,Sophomore,Thursday,Gym
Student,Male,Junior,Thursday,Gym
Student,Male,Junior,Thursday,Gym
Student,Male,Freshman,Thursday,Gym
Student,Male,Junior,Thursday,Gym
Student,Male,Junior,Thursday,Gym
Student,Male,Freshman,Thursday,Gym
Student,Male,Senior,Thursday,Gym
Student,Male,Senior,Thursday,Gym
Student,Male,Junior,Thursday,Gym
Student,Male,Sophomore,Thursday,Gym
Student,Male,Freshman,Thursday,Gym
Student,Male,Freshman,Thursday,Arcade
Student,Male,Freshman,Thursday,Arcade
Student,Male,Sophomore,Thursday,Arcade
Student,Male,Senior,Thursday,Gym
Student,Unspecified,NA,Thursday,Gym
Student,Male,Sophomore,Thursday,Gym
Student,Female,Sophomore,Thursday,Gym
Student,Male,Senior,Thursday,Gym
Student,Male,Freshman,Thursday,Arcade
Student,Male,Freshman,Thursday,Gym
Student,Male,Sophomore,Thursday,Gym
Student,Male,Freshman,Thursday,Gym
Student,Male,Freshman,Thursday,Gym
Student,Male,Junior,Thursday,Gym
Student,Male,Freshman,Thursday,Gym
Student,Male,Freshman,Thursday,Gym
Student,Male,Graduate,Thursday,Gym
Student,Male,Sophomore,Thursday,Gym
Student,Male,Senior,Thursday,Gym
Student,Male,Sophomore,Thursday,Gym
Student,Male,Sophomore,Thursday,Gym
Student,Female,Junior,Thursday,Pool
Student,Female,Freshman,Thursday,Pool
Student,Male,Freshman,Thursday,Pool
Student,Male,Sophomore,Thursday,Pool
Student,Male,Senior,Thursday,Gym
Student,Male,Sophomore,Thursday,Arcade
Student,Female,Senior,Thursday,Gym
Student,Male,Senior,Thursday,Gym
Student,Male,Freshman,Thursday,Arcade
Student,Male,Sophomore,Thursday,Gym
Student,Male,Sophomore,Thursday,Gym
Student,Male,Freshman,Thursday,Gym
Student,Male,Sophomore,Thursday,Gym
Student,Male,Sophomore,Thursday,Gym
Student,Male,Sophomore,Thursday,Gym
Staff,Unspecified,NA,Thursday,Gym
Student,Male,Sophomore,Thursday,Gym
Student,Male,Freshman,Thursday,Gym
Student,Male,Senior,Thursday,Gym
Student,Male,Freshman,Thursday,Gym
Student,Male,Senior,Thursday,Gym
Student,Male,Junior,Thursday,Gym
Student,Male,Freshman,Thursday,Arcade
Student,Male,Sophomore,Thursday,Gym
Student,Male,Sophomore,Thursday,Gym
Student,Male,Freshman,Thursday,Gym
Student,Male,Freshman,Thursday,Arcade
Student,Male,Junior,Thursday,Pool
Student,Male,Sophomore,Thursday,Gym
Student,Male,Freshman,Thursday,Arcade
Student,Male,Freshman,Thursday,Gym
Student,Female,Junior,Thursday,Gym
Student,Male,Graduate,Thursday,Gym
Student,Male,Freshman,Thursday,Arcade
Student,Male,Senior,Thursday,Arcade
Student,Female,Junior,Thursday,Arcade
Student,Male,Sophomore,Thursday,Arcade
Student,Male,Senior,Thursday,Gym
Student,Male,Sophomore,Thursday,Arcade
Student,Male,Freshman,Thursday,Gym
Student,Male,Freshman,Thursday,Gym
Student,Female,Freshman,Thursday,Arcade
Student,Male,Junior,Thursday,Gym
Student,Male,Sophomore,Thursday,Gym
Student,Male,Junior,Thursday,Arcade
Student,Female,Graduate,Thursday,Gym
Student,Male,Graduate,Thursday,Gym
Student,Male,Freshman,Thursday,Gym
Student,Male,Freshman,Thursday,Gym
Student,Male,Freshman,Thursday,Gym
Student,Male,Freshman,Thursday,Arcade
Student,Female,Sophomore,Thursday,Gym
Student,Male,Senior,Thursday,Gym
Student,Female,Senior,Thursday,Gym
Student,Female,Sophomore,Thursday,Gym
Student,Female,Junior,Thursday,Gym
Student,Female,Freshman,Thursday,Gym
Student,Female,Freshman,Thursday,Gym
Student,Male,Freshman,Thursday,Arcade
Student,Female,Freshman,Thursday,Arcade
Student,Male,Sophomore,Thursday,Arcade
Student,Male,Sophomore,Thursday,Arcade
Student,Female,Junior,Thursday,Gym
Student,Female,Sophomore,Thursday,Gym
Student,Female,Freshman,Thursday,Gym
Student,Female,Freshman,Thursday,Gym
Student,Female,Freshman,Thursday,Gym
Student,Male,Sophomore,Thursday,Arcade
Student,Male,Freshman,Thursday,Arcade
Student,Female,Senior,Thursday,Gym
Student,Female,Freshman,Thursday,Gym
Student,Female,Sophomore,Thursday,Gym
Student,Female,Freshman,Thursday,Gym
Student,Female,Sophomore,Thursday,Gym
Student,Male,Sophomore,Thursday,Gym
Student,Male,Junior,Thursday,Arcade
Student,Female,Sophomore,Thursday,Gym
Student,Male,Sophomore,Thursday,Gym
Student,Female,Freshman,Thursday,Gym
Student,Male,Sophomore,Thursday,Gym
Student,Male,Sophomore,Thursday,Arcade
Student,Male,Sophomore,Thursday,Gym
Student,Male,Freshman,Thursday,Gym
Student,Male,Freshman,Thursday,Gym
Student,Male,Freshman,Thursday,Gym
Student,Male,Freshman,Thursday,Gym
Student,Male,Freshman,Thursday,Gym
Student,Male,Freshman,Thursday,Gym
Student,Female,Freshman,Thursday,Gym
Student,Male,Freshman,Thursday,Gym
Student,Male,Freshman,Thursday,Gym
Student,Male,Freshman,Thursday,Gym
Student,Male,Freshman,Thursday,Gym
Student,Female,Sophomore,Thursday,Arcade
Student,Male,Freshman,Thursday,Gym
Student,Male,Sophomore,Thursday,Gym
Student,Male,Freshman,Thursday,Gym
Student,Male,Freshman,Thursday,Gym
Student,Male,Sophomore,Friday,Gym
Student,Female,Sophomore,Friday,Gym
Student,Male,Freshman,Friday,Gym
Student,Male,Freshman,Friday,Gym
Student,Male,Junior,Friday,Gym
Staff,Unspecified,NA,Friday,Gym
Student,Female,Sophomore,Friday,Gym
Student,Male,Freshman,Friday,Gym
Student,Male,Sophomore,Friday,Gym
Student,Male,Freshman,Friday,Gym
Student,Female,Sophomore,Friday,Gym
Student,Female,Freshman,Friday,Gym
Student,Male,Sophomore,Friday,Gym
Student,Male,Freshman,Friday,Arcade
Student,Male,Junior,Friday,Gym
Student,Male,Senior,Friday,Gym
Student,Male,Freshman,Friday,Gym
Student,Female,Sophomore,Friday,Gym
Faculty,Unspecified,NA,Friday,Gym
Student,Male,Junior,Friday,Gym
Student,Male,Junior,Friday,Arcade
Student,Male,Sophomore,Friday,Gym
Student,Male,Senior,Friday,Gym
Student,Male,Freshman,Friday,Gym
Student,Male,Sophomore,Friday,Arcade
Student,Male,Freshman,Friday,Gym
Student,Male,Junior,Friday,Gym
Student,Male,Sophomore,Friday,Arcade
Student,Male,Freshman,Friday,Gym
Student,Male,Freshman,Friday,Gym
Student,Male,Freshman,Friday,Arcade
Student,Male,Freshman,Friday,Gym
Student,Male,Junior,Friday,Gym
Student,Male,Sophomore,Friday,Gym
Student,Male,Freshman,Friday,Gym
Student,Male,Freshman,Friday,Arcade
Student,Male,Sophomore,Friday,Gym
Student,Female,Sophomore,Friday,Gym
Student,Male,Freshman,Friday,Gym
Student,Male,Freshman,Friday,Gym
Student,Male,Senior,Friday,Gym
Student,Male,Freshman,Friday,Gym
Student,Male,Freshman,Friday,Gym
Student,Male,Freshman,Friday,Arcade
Student,Male,Junior,Friday,Gym
Student,Male,Freshman,Friday,Arcade
Student,Female,Sophomore,Friday,Arcade
Staff,Unspecified,NA,Friday,Gym
Student,Male,Senior,Friday,Gym
Student,Male,Freshman,Friday,Gym
Student,Male,Senior,Friday,Gym
Student,Male,Freshman,Friday,Arcade
Student,Male,Freshman,Friday,Gym
Student,Male,Junior,Friday,Gym
Student,Male,Senior,Friday,Gym
Student,Male,Senior,Friday,Gym
Student,Female,Junior,Friday,Gym
Student,Male,Junior,Friday,Gym
Student,Male,Senior,Friday,Gym
Student,Male,Junior,Friday,Gym
Student,Male,Freshman,Friday,Gym
Student,Male,Freshman,Friday,Gym
Student,Female,Freshman,Friday,Gym
Student,Male,Freshman,Friday,Gym
Student,Male,Senior,Friday,Gym
Student,Male,Sophomore,Friday,Arcade
Student,Male,Junior,Friday,Gym
Student,Male,Sophomore,Friday,Pool
Student,Female,Freshman,Friday,Pool
Student,Male,Freshman,Friday,Pool
Student,Female,Freshman,Friday,Pool
Student,Male,Sophomore,Friday,Gym
Student,Male,Sophomore,Friday,Gym
Student,Female,Sophomore,Friday,Gym
Student,Male,Sophomore,Friday,Pool
Student,Male,Freshman,Friday,Gym
Student,Male,Junior,Friday,Pool
Student,Male,Sophomore,Friday,Gym
Student,Male,Sophomore,Friday,Gym
Student,Male,Sophomore,Friday,Gym
Student,Male,Freshman,Friday,Gym
Student,Male,Freshman,Friday,Gym
Student,Male,Sophomore,Friday,Gym
Student,Male,Junior,Friday,Gym
Student,Male,Junior,Friday,Gym
Student,Male,Freshman,Friday,Gym
Student,Female,Sophomore,Friday,Arcade
Student,Male,Sophomore,Friday,Gym
Student,Male,Sophomore,Friday,Gym
Student,Male,Freshman,Friday,Gym
Student,Male,Junior,Friday,Gym
Student,Male,Freshman,Friday,Gym
Student,Male,Sophomore,Friday,Gym
Student,Male,Freshman,Friday,Gym
Student,Female,Senior,Friday,Gym
Student,Male,Freshman,Friday,Gym
Student,Male,Freshman,Friday,Gym
Student,Male,Sophomore,Friday,Gym
Student,Male,Freshman,Friday,Arcade
Student,Male,Senior,Friday,Arcade
Student,Male,Senior,Friday,Gym
Student,Male,Freshman,Friday,Gym
Student,Male,Freshman,Friday,Gym
Student,Male,Freshman,Friday,Gym
Student,Male,Freshman,Friday,Gym
Student,Male,Freshman,Friday,Arcade
Student,Male,Senior,Friday,Gym
Student,Male,Freshman,Friday,Gym
Student,Female,Freshman,Friday,Gym
Student,Male,Sophomore,Friday,Gym
Student,Male,Freshman,Friday,Arcade
Student,Male,Senior,Friday,Gym
Student,Male,Junior,Friday,Gym
Student,Female,Freshman,Friday,Gym
Student,Male,Sophomore,Friday,Intramurals
Student,Male,Junior,Friday,Intramurals
Student,Male,Graduate,Friday,Intramurals
Student,Male,Freshman,Friday,Intramurals
Student,Male,Freshman,Friday,Intramurals
Student,Male,Senior,Friday,Intramurals
Student,Male,Junior,Friday,Intramurals
Student,Male,Freshman,Friday,Intramurals
Student,Male,Sophomore,Friday,Intramurals
Student,Male,Freshman,Friday,Intramurals
Student,Male,Freshman,Friday,Intramurals
Student,Male,Freshman,Friday,Intramurals
Student,Male,Sophomore,Friday,Intramurals
Student,Male,Graduate,Friday,Intramurals
Student,Male,Sophomore,Friday,Intramurals
Student,Male,Senior,Friday,Intramurals
Student,Male,Freshman,Friday,Intramurals
Student,Male,Junior,Friday,Intramurals
Student,Male,Freshman,Friday,Gym
Student,Male,Freshman,Friday,Gym
Student,Male,Freshman,Friday,Intramurals
Student,Male,Junior,Friday,Intramurals
Student,Male,Freshman,Friday,Intramurals
Student,Male,Junior,Friday,Intramurals
Student,Male,Junior,Friday,Intramurals
Student,Male,Freshman,Friday,Intramurals
Student,Male,Junior,Friday,Intramurals
Student,Male,Freshman,Friday,Intramurals
Student,Male,Freshman,Friday,Intramurals
Student,Male,Sophomore,Friday,Intramurals
Student,Male,Sophomore,Friday,Intramurals
Student,Male,Freshman,Friday,Intramurals
Student,Male,Sophomore,Friday,Intramurals
Student,Male,Junior,Friday,Intramurals
Student,Male,Freshman,Friday,Intramurals
Student,Male,Freshman,Friday,Intramurals
Student,Male,Freshman,Friday,Intramurals
Student,Male,Freshman,Friday,Intramurals
Student,Male,Freshman,Friday,Intramurals
Student,Male,Senior,Friday,Intramurals
Student,Male,Graduate,Friday,Intramurals
Student,Male,Junior,Friday,Intramurals
Student,Male,Sophomore,Friday,Gym
Student,Male,Freshman,Saturday,Gym
Student,Male,Junior,Saturday,Pool
Student,Male,Senior,Saturday,Gym
Student,Male,Senior,Saturday,Gym
Student,Male,Sophomore,Saturday,Gym
Student,Male,Sophomore,Saturday,Arcade
Student,Male,Sophomore,Saturday,Arcade
Student,Female,Freshman,Saturday,Gym
Student,Male,Senior,Saturday,Gym
Student,Female,Senior,Saturday,Gym
Student,Male,Junior,Saturday,Gym
Student,Male,Junior,Saturday,Gym
Student,Male,Junior,Saturday,Gym
Student,Male,Sophomore,Saturday,Gym
Student,Male,Sophomore,Saturday,Gym
Student,Male,Sophomore,Saturday,Gym
Student,Male,Junior,Saturday,Gym
Student,Male,Freshman,Saturday,Gym
Student,Male,Freshman,Saturday,Gym
Student,Male,Freshman,Saturday,Gym
Student,Male,Freshman,Saturday,Gym
Student,Male,Freshman,Saturday,Arcade
Student,Female,Sophomore,Saturday,Arcade
Student,Male,Senior,Saturday,Gym
Student,Male,Sophomore,Saturday,Arcade
Student,Male,Freshman,Saturday,Gym
Student,Male,Sophomore,Saturday,Gym
Student,Male,Freshman,Saturday,Gym
Student,Male,Junior,Saturday,Gym
Student,Male,Sophomore,Saturday,Gym
Student,Male,Junior,Saturday,Gym
Student,Male,Sophomore,Saturday,Gym
Student,Male,Freshman,Saturday,Gym
Student,Male,Junior,Saturday,Gym
Student,Male,Freshman,Saturday,Gym
Student,Female,Sophomore,Saturday,Gym
Student,Male,Sophomore,Saturday,Gym
Student,Male,Freshman,Saturday,Gym
Student,Male,Sophomore,Saturday,Pool
Student,Male,Freshman,Sunday,Gym
Student,Male,Senior,Sunday,Gym
Student,Male,Senior,Sunday,Gym
Student,Male,Freshman,Sunday,Gym
Student,Male,Sophomore,Sunday,Gym
Student,Male,Senior,Sunday,Gym
Student,Female,Sophomore,Sunday,Gym
Student,Male,Freshman,Sunday,Gym
Student,Male,Sophomore,Sunday,Gym
Student,Male,Junior,Sunday,Gym
Student,Male,Freshman,Sunday,Gym
Student,Male,Freshman,Sunday,Gym
Student,Female,Sophomore,Sunday,Gym
Student,Male,Sophomore,Sunday,Gym
Student,Female,Freshman,Sunday,Gym
Student,Male,Freshman,Sunday,Gym
Student,Male,Freshman,Sunday,Gym
Student,Male,Sophomore,Sunday,Gym
Student,Male,Sophomore,Sunday,Gym
Student,Male,Junior,Sunday,Gym
Staff,Unspecified,NA,Monday,Gym
Student,Male,Freshman,Monday,Gym
Student,Male,Freshman,Monday,Gym
Student,Female,Sophomore,Monday,Gym
Student,Female,Sophomore,Monday,Gym
Student,Male,Sophomore,Monday,Gym
Student,Male,Freshman,Monday,Gym
Student,Male,Freshman,Monday,Gym
Student,Female,Sophomore,Monday,Gym
Student,Female,Sophomore,Monday,Gym
Student,Male,Junior,Monday,Gym
Student,Male,Junior,Monday,Gym
Student,Male,Junior,Monday,Gym
Student,Male,Freshman,Monday,Gym
Student,Male,Freshman,Monday,Gym
Student,Female,Sophomore,Monday,Gym
Student,Female,Freshman,Monday,Gym
Student,Male,Sophomore,Monday,Gym
Student,Male,Freshman,Monday,Gym
Student,Male,Freshman,Monday,Gym
Student,Male,Freshman,Monday,Arcade
Student,Male,Graduate,Monday,Gym
Student,Male,Graduate,Monday,Gym
Student,Unspecified,NA,Monday,Gym
Student,Male,Senior,Monday,Gym
Staff,Unspecified,NA,Monday,Gym
Student,Male,Sophomore,Monday,Gym
Student,Female,Junior,Monday,Gym
Student,Female,Sophomore,Monday,Gym
Student,Male,Freshman,Monday,Gym
Student,Male,Freshman,Monday,Gym
Student,Male,Freshman,Monday,Gym
Student,Male,Sophomore,Monday,Gym
Student,Male,Freshman,Monday,Gym
Student,Male,Junior,Monday,Gym
Student,Male,Freshman,Monday,Gym
Student,Male,Senior,Monday,Gym
Student,Male,Sophomore,Monday,Gym
Student,Male,Sophomore,Monday,Gym
Student,Male,Sophomore,Monday,Arcade
Student,Male,Sophomore,Monday,Gym
Student,Male,Freshman,Monday,Arcade
Staff,Unspecified,NA,Monday,Gym
Staff,Unspecified,NA,Monday,Gym
Student,Male,Freshman,Monday,Gym
Student,Male,Freshman,Monday,Gym
Student,Male,Sophomore,Monday,Gym
Student,Male,Sophomore,Monday,Gym
Student,Male,Junior,Monday,Gym
Student,Female,Junior,Monday,Gym
Student,Male,Sophomore,Monday,Gym
Student,Male,Junior,Monday,Gym
Student,Male,Freshman,Monday,Gym
Student,Male,Freshman,Monday,Gym
Student,Male,Sophomore,Monday,Arcade
Student,Male,Freshman,Monday,Arcade
Student,Male,Senior,Monday,Gym
Student,Male,Senior,Monday,Gym
Student,Male,Junior,Monday,Gym
Student,Male,Graduate,Monday,Gym
Student,Male,Senior,Monday,Gym
Student,Male,Senior,Monday,Gym
Student,Male,Senior,Monday,Gym
Student,Male,Senior,Monday,Gym
Student,Male,Sophomore,Monday,Gym
Student,Male,Freshman,Monday,Gym
Student,Male,Sophomore,Monday,Gym
Student,Male,Freshman,Monday,Gym
Student,Male,Senior,Monday,Gym
Student,Male,Freshman,Monday,Gym
Student,Female,Senior,Monday,Gym
Student,Male,Freshman,Monday,Gym
Student,Male,Graduate,Monday,Gym
Student,Male,Freshman,Monday,Gym
Student,Male,Freshman,Monday,Gym
Student,Male,Junior,Monday,Gym
Student,Female,Freshman,Monday,Gym
Student,Male,Graduate,Monday,Gym
Student,Male,Senior,Monday,Gym
Student,Male,Freshman,Monday,Gym
Student,Male,Sophomore,Monday,Gym
Student,Male,Graduate,Monday,Gym
Student,Male,Sophomore,Monday,Gym
Student,Male,Senior,Monday,Gym
Student,Male,Sophomore,Monday,Gym
Student,Female,Freshman,Monday,Gym
Student,Female,Junior,Monday,Pool
Student,Female,Freshman,Monday,Pool
Student,Female,Freshman,Monday,Pool
Student,Male,Freshman,Monday,Arcade
Student,Male,Freshman,Monday,Pool
Student,Male,Junior,Monday,Gym
Student,Male,Junior,Monday,Pool
Student,Male,Freshman,Monday,Pool
Student,Male,Sophomore,Monday,Gym
Student,Male,Senior,Monday,Gym
Student,Male,Junior,Monday,Gym
Student,Male,Sophomore,Monday,Gym
Student,Male,Sophomore,Monday,Arcade
Student,Male,Freshman,Monday,Arcade
Student,Male,Junior,Monday,Gym
Student,Male,Freshman,Monday,Gym
Student,Male,Freshman,Monday,Gym
Student,Male,Freshman,Monday,Gym
Student,Male,Junior,Monday,Gym
Student,Male,Freshman,Monday,Gym
Student,Male,Sophomore,Monday,Gym
Student,Male,Junior,Monday,Arcade
Student,Male,Sophomore,Monday,Arcade
Student,Male,Sophomore,Monday,Gym
Student,Male,Senior,Monday,Gym
Student,Male,Freshman,Monday,Gym
Student,Male,Sophomore,Monday,Gym
Student,Male,Senior,Monday,Gym
Student,Male,Sophomore,Monday,Gym
Student,Male,Freshman,Monday,Gym
Student,Male,Freshman,Monday,Arcade
Student,Male,Freshman,Monday,Gym
Student,Male,Graduate,Monday,Gym
Student,Male,Sophomore,Monday,Gym
Student,Male,Freshman,Monday,Arcade
Student,Male,Freshman,Monday,Arcade
Student,Male,Senior,Monday,Gym
Student,Male,Sophomore,Monday,Arcade
Student,Male,Sophomore,Monday,Arcade
Student,Male,Sophomore,Monday,Gym
Student,Male,Senior,Monday,Gym
Student,Male,Sophomore,Monday,Gym
Student,Male,Junior,Monday,Gym
Student,Female,Freshman,Monday,Gym
Student,Male,Junior,Monday,Gym
Student,Male,Junior,Monday,Gym
Student,Male,Freshman,Monday,Gym
Student,Male,Senior,Monday,Gym
Student,Male,Sophomore,Monday,Gym
Student,Male,Sophomore,Monday,Gym
Student,Male,Freshman,Monday,Gym
Student,Male,Freshman,Monday,Gym
Student,Male,Freshman,Monday,Gym
Student,Male,Junior,Monday,Gym
Student,Male,Freshman,Monday,Arcade
Student,Male,Sophomore,Monday,Gym
Student,Male,Freshman,Monday,Gym
Student,Female,Freshman,Monday,Gym
Student,Male,Freshman,Monday,Gym
Student,Male,Sophomore,Monday,Gym
Student,Male,Sophomore,Monday,Gym
Student,Male,Freshman,Monday,Gym
Student,Male,Freshman,Monday,Gym
Student,Male,Freshman,Monday,Gym
Student,Male,Senior,Monday,Gym
Student,Male,Freshman,Monday,Gym
Student,Female,Junior,Monday,Gym
Student,Female,Sophomore,Monday,Gym
Student,Male,Freshman,Monday,Gym
Student,Male,Freshman,Monday,Arcade
Student,Female,Freshman,Monday,Gym
Student,Male,Freshman,Monday,Gym
Student,Male,Freshman,Monday,Gym
Student,Male,Sophomore,Monday,Gym
Student,Male,Freshman,Monday,Gym
Student,Male,Junior,Monday,Gym
Student,Male,Freshman,Monday,Gym
Student,Male,Freshman,Monday,Gym
Student,Male,Freshman,Monday,Gym
Student,Male,Freshman,Monday,Gym
Staff,Unspecified,NA,Tuesday,Gym
Student,Male,Sophomore,Tuesday,Gym
Student,Male,Freshman,Tuesday,Gym
Student,Female,Sophomore,Tuesday,Gym
Student,Male,Freshman,Tuesday,Gym
Student,Male,Freshman,Tuesday,Gym
Student,Male,Freshman,Tuesday,Gym
Student,Male,Sophomore,Tuesday,Gym
Student,Male,Freshman,Tuesday,Gym
Student,Male,Freshman,Tuesday,Gym
Student,Male,Senior,Tuesday,Gym
Staff,Unspecified,NA,Tuesday,Gym
Student,Male,Freshman,Tuesday,Pool
Student,Male,Freshman,Tuesday,Pool
Student,Male,Sophomore,Tuesday,Gym
Student,Male,Sophomore,Tuesday,Gym
Student,Male,Sophomore,Tuesday,Gym
Student,Male,Junior,Tuesday,Gym
Student,Male,Freshman,Tuesday,Gym
Student,Female,Junior,Tuesday,Gym
Student,Male,Freshman,Tuesday,Gym
Student,Male,Freshman,Tuesday,Gym
Student,Male,Junior,Tuesday,Gym
Student,Male,Sophomore,Tuesday,Gym
Student,Male,Junior,Tuesday,Gym
Student,Male,Freshman,Tuesday,Gym
Student,Male,Sophomore,Tuesday,Gym
Student,Male,Freshman,Tuesday,Gym
Student,Male,Freshman,Tuesday,Gym
Student,Male,Sophomore,Tuesday,Gym
Student,Male,Freshman,Tuesday,Gym
Student,Male,Freshman,Tuesday,Gym
Student,Male,Freshman,Tuesday,Gym
Student,Male,Freshman,Tuesday,Gym
Student,Male,Sophomore,Tuesday,Gym
Student,Male,Freshman,Tuesday,Gym
Student,Male,Sophomore,Tuesday,Gym
Student,Male,Senior,Tuesday,Gym
Student,Unspecified,NA,Tuesday,Gym
Student,Male,Freshman,Tuesday,Gym
Student,Male,Sophomore,Tuesday,Gym
Student,Female,Sophomore,Tuesday,Gym
Staff,Unspecified,NA,Tuesday,Gym
Student,Male,Senior,Tuesday,Gym
Student,Male,Sophomore,Tuesday,Gym
Student,Male,Senior,Tuesday,Gym
Student,Male,Junior,Tuesday,Gym
Student,Male,Sophomore,Tuesday,Gym
Student,Male,Sophomore,Tuesday,Gym
Student,Female,Junior,Tuesday,Gym
Student,Male,Freshman,Tuesday,Gym
Student,Male,Freshman,Tuesday,Gym
Student,Male,Junior,Tuesday,Gym
Student,Male,Senior,Tuesday,Gym
Student,Male,Graduate,Tuesday,Gym
Student,Male,Sophomore,Tuesday,Gym
Student,Male,Sophomore,Tuesday,Gym
Student,Male,Sophomore,Tuesday,Gym
Student,Male,Senior,Tuesday,Gym
Student,Male,Freshman,Tuesday,Gym
Student,Male,Junior,Tuesday,Pool
Student,Male,Senior,Tuesday,Gym
Student,Female,Senior,Tuesday,Gym
Student,Male,Senior,Tuesday,Gym
Student,Male,Sophomore,Tuesday,Arcade
Student,Male,Senior,Tuesday,Gym
Student,Male,Graduate,Tuesday,Gym
Student,Male,Sophomore,Tuesday,Gym
Student,Male,Sophomore,Tuesday,Gym
Student,Male,Sophomore,Tuesday,Gym
Student,Male,Sophomore,Tuesday,Gym
Student,Male,Freshman,Tuesday,Gym
Student,Female,Freshman,Tuesday,Gym
Student,Male,Freshman,Tuesday,Arcade
Student,Male,Senior,Tuesday,Gym
Student,Male,Freshman,Tuesday,Gym
Student,Male,Freshman,Tuesday,Gym
Student,Male,Sophomore,Tuesday,Gym
Student,Male,Freshman,Tuesday,Pool
Student,Male,Freshman,Tuesday,Gym
Student,Male,Sophomore,Tuesday,Gym
Student,Male,Sophomore,Tuesday,Gym
Student,Female,Junior,Tuesday,Gym
Student,Male,Sophomore,Tuesday,Gym
Student,Male,Graduate,Tuesday,Gym
Student,Male,Sophomore,Tuesday,Gym
Student,Male,Sophomore,Tuesday,Gym
Student,Male,Graduate,Tuesday,Gym
Student,Male,Freshman,Tuesday,Gym
Student,Male,Freshman,Tuesday,Gym
Student,Male,Freshman,Tuesday,Gym
Student,Male,Sophomore,Tuesday,Gym
Student,Male,Freshman,Tuesday,Gym
Student,Male,Freshman,Tuesday,Gym
Student,Male,Sophomore,Tuesday,Gym
Student,Male,Freshman,Tuesday,Gym
Student,Male,Freshman,Tuesday,Gym
Student,Male,Freshman,Tuesday,Gym
Student,Male,Sophomore,Tuesday,Gym
Student,Male,Freshman,Tuesday,Gym
